chat ID,conversation
3083078,"13:09:30 - PERSON_FIRSTNAME_7 : BOOK<a class=""md-primoExplore-theme full-view-mouse-pointer"" href=""https://search.library.smu.edu.sg/discovery/fulldisplay?docid=alma996643402601&amp;context=L&amp;vid=65SMU_INST:SMU_NUI&amp;lang=en&amp;search_scope=Everything&amp;adaptor=Local%20Search%20Engine&amp;tab=Everything&amp;query=any%2Ccontains%2CPositive%20organizational%20scholarship%3A%20Foundations%20of%20a%20new%20discipline"">Positive organizational scholarship:foundations of a new discipline</a PERSON_LASTNAME_8, Kim S.; PERSON_LASTNAME_7, Jane PERSON_FIRSTNAME_9.; PERSON_LASTNAME_4, PERSON_FIRSTNAME_4 PERSON_FIRSTNAME_9.;c2003Positive organizational scholarship : foundations of a new disciplineAvailable atLi Ka Shing LibraryBooks Level 4(HD58.82 .P67 2003)<a class=""neutralized-button arrow-link-button md-button md-primoExplore-theme md-ink-ripple"" href=""https://search.library.smu.edu.sg/discovery/chapters?vid=65SMU_INST%3ASMU_NUI&amp;query=any%2Ccontains%2CPositive%20organizational%20scholarship%3A%20Foundations%20of%20a%20new%20discipline&amp;search_scope=Everything&amp;tab=Everything&amp;type=reviews&amp;docid=alma996643402601&amp;mfacet=frbrgroupid%2Cinclude%2Ccdi_proquest_journals_218851012%2C1&amp;mfacet=frbrgroupid%2Cinclude%2Ccdi_proquest_journals_220143564%2C1&amp;mfacet=frbrgroupid%2Cinclude%2Ccdi_jstor_primary_4131485%2C1&amp;mfacet=frbrgroupid%2Cinclude%2Ccdi_proquest_reports_199621863%2C1&amp;isRelatedItems=true&amp;context=L"">Book reviews (4)</a><br />"
3083078,13:09:51 - PERSON_FIRSTNAME_7 : But this is in printed-copy found at level 4<br />
3083078,13:09:52 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : No online copy
3083078,13:09:57 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : Ok.
3083078,13:09:58 - PERSON_FIRSTNAME_7 : no
3083078,13:10:02 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : So I can get it tomorrow then.
3083078,"13:10:15 - PERSON_FIRSTNAME_7 : if u find it hard to locate, can always ask for help at the desk<br />"
3083078,13:10:31 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : OK. Thanks. Level 4 location.
3083078,13:11:26 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : Have copied the link
3083078,13:12:19 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : Thanks. See you tomorrow
3083078,13:12:31 - PERSON_FIRSTNAME_7 : ok see u then<br />
3083078,13:12:40 - PERSON_FIRSTNAME_7 : im on chat till 4pm <br />
3083078,13:12:46 - PERSON_FIRSTNAME_7 : so if u need anything else<br />
3083078,13:12:51 - PERSON_FIRSTNAME_7 : i will be here<br />
3083081,13:10:49 - PERSON_FIRSTNAME_1 : Hi PERSON_FIRSTNAME_3 how can i help you?
3083081,"13:11:59 - PERSON_FIRSTNAME_3 : Hi, just wanna report that there is water kept running from one tap in Law library L2 male wash room. I gues the water tap is broken"
3083081,"13:12:54 - PERSON_FIRSTNAME_1 : Ah, thanks for letting us know. We will inform Facilities Management to take a look."
3083081,13:13:03 - PERSON_FIRSTNAME_3 : thank you
3083081,13:13:06 - PERSON_FIRSTNAME_3 : :)
3083081,13:13:20 - PERSON_FIRSTNAME_1 : No problem!
3083126,"18:05:19 - PERSON_FIRSTNAME_5 PERSON_LASTNAME_3 : Hello, how may I help you?"
3083126,18:05:20 - PERSON_FIRSTNAME_4 PERSON_LASTNAME_4 : Hello
3083126,18:05:24 - PERSON_FIRSTNAME_4 PERSON_LASTNAME_4 : How
3083126,"18:05:43 - PERSON_FIRSTNAME_4 PERSON_LASTNAME_4 : HOW I CAN HAVE THE PDF FOR READING, PLEASE?"
3083126,"18:06:54 - PERSON_FIRSTNAME_5 PERSON_LASTNAME_3 : Hi PERSON_LASTNAME_4, can you specify which particular PDF you are referring too? Is it for a particular book or article?"
3083126,"18:07:29 - PERSON_FIRSTNAME_4 PERSON_LASTNAME_4 : It is a book called The analytics edge, 1st rdition"
3083126,18:07:43 - PERSON_FIRSTNAME_4 PERSON_LASTNAME_4 : BOOK
3083126,18:08:21 - PERSON_FIRSTNAME_4 PERSON_LASTNAME_4 : it is available but I request
3083126,18:08:26 - PERSON_FIRSTNAME_4 PERSON_LASTNAME_4 : for
3083126,18:08:38 - PERSON_FIRSTNAME_4 PERSON_LASTNAME_4 : for a online PDF
3083126,"18:10:01 - PERSON_FIRSTNAME_5 PERSON_LASTNAME_3 : Thanks for the title and the details. I've had a look, and I'm afraid that there is no e-copy available for this book."
3083126,18:10:12 - PERSON_FIRSTNAME_5 PERSON_LASTNAME_3 : We only have the physical copies
3083126,18:11:00 - PERSON_FIRSTNAME_4 PERSON_LASTNAME_4 : Ok
3083126,18:11:15 - PERSON_FIRSTNAME_4 PERSON_LASTNAME_4 : Thank you for helping.
3083126,18:11:32 - PERSON_FIRSTNAME_5 PERSON_LASTNAME_3 : You're welcome! Have a good evening ahead.
3083126,18:11:45 - PERSON_FIRSTNAME_4 PERSON_LASTNAME_4 : You too
3083341,16:05:48 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : hi justtin.. how may i assist you?
3083341,"16:06:05 - PERSON_FIRSTNAME_2 : Hi good afternoon, do SMU have access to a bloomberg account by any chance?"
3083341,16:06:47 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : individual account?
3083341,"16:06:47 - PERSON_FIRSTNAME_2 : Specifically, I want to see the profile of this person:"
3083341,16:07:07 - PERSON_FIRSTNAME_2 : I was told that maybe the library can help me out
3083341,16:07:58 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : let me check with my colleague.. give me a second.
3083341,"16:09:39 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : hi justin, my colleague is not around at the moment."
3083341,"16:10:18 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : to access the bloomberg, users need to book the terminal.."
3083341,16:10:57 - PERSON_FIRSTNAME_2 : PERSON_LASTNAME_2 okok. thank you
3083341,"16:12:27 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : here is the guide to Bloomberg -<a href=""https://researchguides.smu.edu.sg/bloomberg"" target=""_blank"">https://researchguides.smu.edu.sg/bloomberg</a>"
3083341,16:12:36 - PERSON_FIRSTNAME_2 : Thank you so much
3083341,16:12:42 - PERSON_FIRSTNAME_2 : I'll refer to that
3083341,16:12:43 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : you may contact the Research Librarian in charge
3083341,16:13:14 - PERSON_FIRSTNAME_2 : Alright. Thank you for your assistance. Have a nice evening
3083361,17:29:40 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : Hi PERSON_FIRSTNAME_2 welcome back
3083361,"17:29:46 - PERSON_FIRSTNAME_2 : Hi! Apologies, I accidentally closed the page"
3083361,17:29:50 - PERSON_FIRSTNAME_2 : Thank you for your patience
3083361,17:29:51 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : No worries.
3083361,"17:31:03 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : When I use Japan as one of the keywords I get only one book available<a href=""https://search.library.smu.edu.sg/permalink/65SMU_INST/naremq/alma99581258802601"" target=""_blank"">https://search.library.smu.edu.sg/permalink/65SMU_INST/naremq/alma99581258802601</a>"
3083361,17:32:56 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : Have you used Google Scholar before?
3083361,17:33:10 - PERSON_FIRSTNAME_2 : Yes I have
3083361,17:33:29 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : If so then have you setup the library link FindIT@SMU Libraries?
3083361,"17:34:03 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : Use the following keywords to search in Google Scholar ""Japan doctors recommendation herpes zoster vaccine"""
3083361,17:34:28 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : I get articles specific to Japan and using the FindIT@SMU Libraries I am able to access those articles.
3083361,17:36:19 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : Hello PERSON_FIRSTNAME_2 are you there?
3083361,17:37:03 - PERSON_FIRSTNAME_2 : Yes
3083361,17:37:10 - PERSON_FIRSTNAME_2 : Thank you for your suggestion
3083361,17:37:12 - PERSON_FIRSTNAME_2 : I appreciate it!
3083361,17:37:29 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : You are welcome.
3083361,"17:37:45 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : One of the articles is<a href=""https://link.springer.com/article/10.1007/s13555-019-0291-4"">https://link.springer.com/article/10.1007/s13555-019-0291-4</a>"
3083361,17:37:59 - PERSON_FIRSTNAME_2 : Thanks a lot
3083361,17:38:02 - PERSON_FIRSTNAME_2 : This is helpful
3083361,17:39:44 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : Thank you. Is there anything else I can assist you with?
3083361,17:43:09 - PERSON_FIRSTNAME_2 : Nope! You have been of great help
3083361,17:43:10 - PERSON_FIRSTNAME_2 : Thank you
3083361,17:43:39 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : Take care and have a great day.
3083361,17:44:04 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : I will close this chat for now and you can chat with us again if you need any other assistance.
3083363,17:53:13 - pengru : hi
3083363,"17:53:17 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 : Hi good day to you! Thank you for contacting SMU Libraries.<br />My name is PERSON_FIRSTNAME_1, how can I help you today?"
3083363,17:53:53 - pengru : i am interested to search for journal articles that have lifelong learning and adult education
3083363,17:54:19 - pengru : the search bar only shows top 10 journals. is it possible to show more?
3083363,"17:54:45 - pengru : when i try to sort all articles by journal title, only 10 journals are shown"
3083363,17:56:46 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 : Hi PERSON_LASTNAME_1 you mean the result shown in the search page?
3083363,"17:57:20 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 : You mean here<a href=""https://search.library.smu.edu.sg/discovery/search?query=any,contains,lifelong%20learning&amp;tab=Everything&amp;search_scope=Everything&amp;vid=65SMU_INST:SMU_NUI&amp;mfacet=rtype,include,articles,1&amp;offset=0"">https://search.library.smu.edu.sg/discovery/search?query=any,contains,lifelong%20learning&amp;tab=Everything&amp;search_scope=Everything&amp;vid=65SMU_INST:SMU_NUI&amp;mfacet=rtype,include,articles,1&amp;offset=0</a>"
3083363,17:58:28 - pengru : i am a alumni
3083363,17:58:50 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 : Oh ok. Thank you for letting me know.
3083363,"17:59:51 - pengru : from the link you send, i can see 1) adult education quarterly (2241) ... 10) international review of education (686)"
3083363,18:01:58 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 : That's a search facet that list the journals that has titles related to the keyword you searched for. The list is sorted in descending order based on the no of articles in each journal.
3083363,18:03:26 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 : 10 is the limit set to show only the 10 journals based on the article count.
3083363,18:03:45 - pengru : cannot see more right?
3083363,18:03:48 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 : Yes
3083363,18:03:54 - pengru : ok thank you
3083363,18:04:12 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 : You are welcome. Is there anything else I can assist you with?
3083363,18:04:28 - pengru : thats all thanks
3083602,"16:03:19 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : Hello, how may I help you?"
3083602,"16:04:02 - PERSON_FIRSTNAME_5 : Hi PERSON_FIRSTNAME_2, may I know if we can have online version of Fundamentals of Corporate Finance by Stephen A. PERSON_LASTNAME_3, PERSON_FIRSTNAME_1 PERSON_LASTNAME_4, and"
3083602,"16:04:59 - PERSON_FIRSTNAME_5 : I just checked, but seems no book left now? can you advice? since this is our Text Book, thanks"
3083602,"16:05:14 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : sure, please give me a moment to check..."
3083602,16:05:56 - PERSON_FIRSTNAME_5 : no problem
3083602,"16:07:57 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : It seems like the online copies for both the 2022 and 2016 edition is currently in use. In this case, I think if you wait a while, usually the book will become available after the current person finished using it"
3083602,"16:08:37 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : if you need just a specific chapter or pages, there is a physical copy in the library as well in the reserve area as well as a photocopy machine"
3083602,"16:11:01 - PERSON_FIRSTNAME_5 : ok thank you. and for the online version, how long can we use it per time? I think we cannot download it right?"
3083602,16:13:11 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : The time limit is about 2 hours or so :)
3083602,"16:14:16 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : and yes, you won't be able to download the pdf version for this particular title"
3083602,16:16:51 - PERSON_FIRSTNAME_5 : ok thank you PERSON_FIRSTNAME_2
3083602,"16:17:47 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : you're welcome! we have a research guide on e-textbooks as well! there are some tips about printing and such:<a href=""https://researchguides.smu.edu.sg/c.php?g=942551&amp;p=6824809"" target=""_blank"">https://researchguides.smu.edu.sg/c.php?g=942551&amp;p=6824809</a>"
3083602,16:23:30 - PERSON_FIRSTNAME_5 : oh this hel
3083602,16:23:34 - PERSON_FIRSTNAME_5 : helps
3083602,16:23:36 - PERSON_FIRSTNAME_5 : thank you
3083602,16:23:54 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : you're most welcome :)
3083602,16:27:44 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : Is there anything else I can assist?
3083602,16:33:50 - PERSON_FIRSTNAME_5 : all good. thank you
3083602,"16:34:27 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : alright, if there's nothing else, then I will end the chat shortly. But please feel free to start a new one if you have other questions for us."
3083602,16:34:41 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : Have a good week ahead and good luck with your studies! :)
3083602,"16:34:52 - PERSON_FIRSTNAME_5 : perfect! thank you, have a nice day"
3083757,10:47:18 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : hi
3083757,10:47:20 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : how can i help ya?
3083757,"10:47:32 - PERSON_LASTNAME_1 : Hi PERSON_FIRSTNAME_4, I'm PERSON_LASTNAME_1, a year 4 undergraduate studying information systems"
3083757,10:47:50 - PERSON_LASTNAME_1 : recently I would like to find some data for my internship
3083757,10:48:16 - PERSON_LASTNAME_1 : I would like to ask if I can arrange any consultation sessions with any librarian to help with my research
3083757,10:48:36 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : hmm...
3083757,10:48:57 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : based on our appropriate use of electronic resources policy
3083757,"10:49:51 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : if you are doing this for/during your internship, access to the data and database might be a breach of contractual obligations to the database publishers."
3083757,10:50:05 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : we can only offer the databases for academic use not for commercial use
3083757,"10:50:06 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : <a href=""https://library.smu.edu.sg/appropriate-use-electronic-resources-policy"">Appropriate Use Of Electronic Resources Policy | Singapore Management University (SMU)</a>"
3083757,"10:51:03 - PERSON_LASTNAME_1 : Ah, I think it's more like I would like to do some research myself and draw some insights from them and offer advise to my internship company"
3083757,10:51:13 - PERSON_LASTNAME_1 : i will not share the data directly with my company
3083757,10:51:28 - PERSON_LASTNAME_1 : in this case is it ok to proceed with it?
3083757,10:51:36 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : sure.
3083757,"10:52:12 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : in any case, please reach out the Research Librarian in charge of SCIS"
3083757,"10:52:15 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : <a href=""https://researchguides.smu.edu.sg/prf.php?id=c962fc29-7bd7-11ed-9738-0ae0bf56cf20"" PERSON_FIRSTNAME_3 PERSON_LASTNAME_3 - Research Guides at Singapore Management University (smu.edu.sg)</a>"
3083757,10:52:40 - PERSON_LASTNAME_1 : Thank you so much! I just email to her right?
3083757,10:52:41 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : she will be able to guide you on ur research queries
3083757,10:52:50 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : yup jus go ahead and email her
3083757,10:52:53 - PERSON_LASTNAME_1 : Thank you very much!!!
3083757,10:53:03 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 : Welcome. have a good day!
3083757,"10:53:19 - PERSON_LASTNAME_1 : Goodbye! You too, have a good day!"
3083856,16:58:41 - jintao : omg williamm
3083856,16:58:43 - jintao : sorry is me again
3083856,16:58:45 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_4 : Hello
3083856,16:58:45 - jintao : I was disconnected hAHHA
3083856,16:59:00 - jintao : im looking for the creativity book
3083856,"16:59:37 - jintao : PERSON_FIRSTNAME_1, P. (2003) Corporate Creativity: The Winning Edge. Tata McGraw-Hill Title. (0-07-049949-7)"
3083856,"17:00:02 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_4 : i tried searching for the free version of the textbook you have mention, but it requires to be bought. Even our vitalsource also can't find this book"
3083856,"17:00:13 - jintao : cancan no worries, thank you so much"
3083856,"17:00:24 - jintao : im in LKS rn, so I just approach the staff will do?"
3083856,"17:00:27 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_4 : So, you may have to head over to LKS to borrow its physical copy, sorry about it"
3083856,"17:00:38 - jintao : No worries, really appreciate your help T.T"
3083856,"17:01:22 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_4 : Yes, you just give this number"
3083856,"17:02:07 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_4 : From my side, i can see there's 3 physical copies available now"
3083856,17:04:29 - jintao : yay I found it
3083856,17:04:32 - jintao : but is by another auther
3083856,17:04:34 - jintao : author*
3083856,"17:04:42 - jintao : I think should be fine, thank you so much for your help"
3083856,17:05:04 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_4 : The auther is
3083856,"17:05:45 - jintao : PERSON_FIRSTNAME_1, P. (2003) Corporate Creativity: The Winning Edge. Tata McGraw-Hill Title. (0-07-049949-7)"
3083856,"17:06:48 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_4 : The author PERSON_FIRSTNAME_1, P. is"
3083856,17:06:58 - jintao : ohhh okok
3083856,17:07:00 - jintao : thank you so much
3083856,17:07:01 - jintao : my bad
3083856,"17:07:25 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_4 : No problem, any more things i can help?"
3083856,"17:07:37 - jintao : nope, thank you so much"
3083856,17:07:39 - jintao : have a great evening
3083856,17:07:50 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_4 : Thank you and have a nice evening ahead :)
3084015,"11:25:36 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 : Hi, this is PERSON_FIRSTNAME_2. How may I help you?"
3084015,11:26:09 - PERSON_FIRSTNAME_1 : Hi I do not have access to one of my readings on JSTOR although i have tried logging in through the institution
3084015,11:26:46 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 : Sure. May I have the details to the readings please?
3084015,"11:27:37 - PERSON_FIRSTNAME_1 : The title is, Empires of the weak : the real story of European expansion and the creation of the new world order"
3084015,11:27:45 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 : Hmm... Please give me a moment.
3084015,11:29:05 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 : The links are working fine
3084015,11:29:29 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 : Can you try logging in with an in-cognito browser
3084015,11:29:38 - PERSON_FIRSTNAME_1 : Ok will do
3084015,11:30:00 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 : Which chapter are you thinking of downloading?
3084015,11:31:33 - PERSON_FIRSTNAME_1 : chapter 1
3084015,11:31:39 - PERSON_FIRSTNAME_1 : it works now
3084015,11:31:44 - PERSON_FIRSTNAME_1 : thank you
3084015,11:31:44 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 : Oh good
3084015,11:31:49 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 : No problem
3084015,11:31:54 - PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 : Is there anything else I can assist?
3084394,13:50:57 - PERSON_FIRSTNAME_3 PERSON_LASTNAME_2 : Hi PERSON_FIRSTNAME_4 how can i help you?
3084394,"13:51:07 - PERSON_FIRSTNAME_4 : Hi I am looking for an article named ""Ikea invades America"" by PERSON_FIRSTNAME_1 PERSON_LASTNAME_3"
3084394,"13:51:52 - PERSON_FIRSTNAME_4 : I checked Ebsco host, initially, i saw it there. But now it is gone."
3084394,13:52:18 - PERSON_FIRSTNAME_3 PERSON_LASTNAME_2 : let me do a search in the database. give me a min
3084394,13:52:23 - PERSON_FIRSTNAME_4 : Ok thank you
3084394,13:52:42 - PERSON_FIRSTNAME_4 : it is by Harvard business school
3084394,13:53:35 - PERSON_FIRSTNAME_3 PERSON_LASTNAME_2 : i can't find it in Ebscohost database.
3084394,13:53:49 - PERSON_FIRSTNAME_3 PERSON_LASTNAME_2 : it is actually a HBS case which needs to be bought from HBS website
3084394,"13:53:58 - PERSON_FIRSTNAME_3 PERSON_LASTNAME_2 : <a href=""https://www.hbs.edu/faculty/Pages/item.aspx?num=31121"" target=""_blank"">https://www.hbs.edu/faculty/Pages/item.aspx?num=31121</a>"
3084394,13:54:00 - PERSON_FIRSTNAME_4 : PERSON_LASTNAME_5
3084394,13:54:04 - PERSON_FIRSTNAME_4 : Okay thank you very much
3084394,13:54:11 - PERSON_FIRSTNAME_4 : thats all from me for today
3084394,13:54:16 - PERSON_FIRSTNAME_4 : thank you for your assistance
3084394,13:54:28 - PERSON_FIRSTNAME_3 PERSON_LASTNAME_2 : No worries. Have a nice day ahead!
3084394,13:54:32 - PERSON_FIRSTNAME_4 : you too!
3084625,"11:51:28 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : Hi, this is PERSON_FIRSTNAME_1. How may I help you?"
3084625,"11:52:56 - [name8] : Hi! I was wondering, because I have forgotten to bring my student card, could I still access the school library?"
3084625,11:53:21 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : Are you already in school?
3084625,11:53:27 - [name8] : Yes.
3084625,11:53:36 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : Do you have other forms of identification?
3084625,11:54:33 - [name8] : Uhmmm does NRIC work?
3084625,11:54:43 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : Hold on a sec
3084625,11:54:46 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : Let me check
3084625,11:55:00 - [name8] : OH! I have my student ezlink card.
3084625,11:55:11 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : Ezlink card?
3084625,11:55:28 - [name8] : Yes. The orange card
3084625,"11:55:46 - PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 : Hi, you can use both Ezllink card and your IC for verification of your identity"
3084625,11:56:00 - [name8] : Okay! Thank you so much!
